"Invoice Name","Total Currency","Total","Account Name","Price Book: Price Book Name","Invoice Date","Product: Product Name"
"Invoice - 00114326","USD","0.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","7/31/2025","Scheduler"
"Invoice - 00114326","USD","1050.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","7/31/2025","Telematics"
"Invoice - 00114326","USD","952.45","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","7/31/2025","Toll Charges Incurred"
"Invoice - 00114326","USD","1050.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","7/31/2025","Toll Management Solutions"
"Invoice - 00117443","USD","500.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","8/31/2025","Fleet Management"
"Invoice - 00117443","USD","0.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","8/31/2025","Scheduler"
"Invoice - 00117443","USD","1030.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","8/31/2025","Telematics"
"Invoice - 00117443","USD","719.22","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","8/31/2025","Toll Charges Incurred"
"Invoice - 00117443","USD","1060.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","8/31/2025","Toll Management Solutions"
"Invoice - 00120486","USD","500.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","9/30/2025","Fleet Management"
"Invoice - 00120486","USD","0.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","9/30/2025","Scheduler"
"Invoice - 00120486","USD","1020.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","9/30/2025","Telematics"
"Invoice - 00120486","USD","663.11","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","9/30/2025","Toll Charges Incurred"
"Invoice - 00120486","USD","1060.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","9/30/2025","Toll Management Solutions"
"Invoice - 00099481","USD","50.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","1/31/2025","Connected Car Solutions"
"Invoice - 00099481","USD","500.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","1/31/2025","Fleet Management"
"Invoice - 00099481","USD","510.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","1/31/2025","Telematics"
"Invoice - 00101015","USD","50.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","2/28/2025","Connected Car Solutions"
"Invoice - 00101015","USD","500.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","2/28/2025","Fleet Management"
"Invoice - 00101015","USD","460.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","2/28/2025","Telematics"
"Invoice - 00103174","USD","50.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","3/31/2025","Connected Car Solutions"
"Invoice - 00103174","USD","500.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","3/31/2025","Fleet Management"
"Invoice - 00103174","USD","480.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","3/31/2025","Telematics"
"Invoice - 00104897","USD","50.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","4/30/2025","Connected Car Solutions"
"Invoice - 00104897","USD","500.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","4/30/2025","Fleet Management"
"Invoice - 00104897","USD","510.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","4/30/2025","Telematics"
"Invoice - 00106926","USD","50.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","5/31/2025","Connected Car Solutions"
"Invoice - 00106926","USD","500.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","5/31/2025","Fleet Management"
"Invoice - 00106926","USD","460.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","5/31/2025","Telematics"
"Invoice - 00109151","USD","50.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","6/30/2025","Connected Car Solutions"
"Invoice - 00109151","USD","500.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","6/30/2025","Fleet Management"
"Invoice - 00109151","USD","520.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","6/30/2025","Telematics"
"Invoice - 00111241","USD","50.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","7/31/2025","Connected Car Solutions"
"Invoice - 00111241","USD","500.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","7/31/2025","Fleet Management"
"Invoice - 00111241","USD","560.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","7/31/2025","Telematics"
"Invoice - 00113907","USD","50.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","8/31/2025","Connected Car Solutions"
"Invoice - 00113907","USD","500.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","8/31/2025","Fleet Management"
"Invoice - 00113907","USD","470.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","8/31/2025","Telematics"
"Invoice - 00116268","USD","50.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","9/30/2025","Connected Car Solutions"
"Invoice - 00116268","USD","500.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","9/30/2025","Fleet Management"
"Invoice - 00116268","USD","530.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","9/30/2025","Telematics"
"Invoice - 00119128","USD","50.00","Lexus of Warwick","Legacy Deal - Dealerware+ Toyota/Lexus","10/31/2025","Connected Car Solutions"
"Invoice - 00102080","USD","500.00","Mercedes-Benz of Chandler","Dealerware+ Mercedes-Benz","1/31/2025","Fleet Management"
"Invoice - 00102080","USD","1050.00","Mercedes-Benz of Chandler","Dealerware+ Mercedes-Benz","1/31/2025","Telematics"
"Invoice - 00103817","USD","500.00","Mercedes-Benz of Chandler","Dealerware+ Mercedes-Benz","2/28/2025","Fleet Management"
"Invoice - 00103817","USD","975.00","Mercedes-Benz of Chandler","Dealerware+ Mercedes-Benz","2/28/2025","Telematics"
"Invoice - 00105918","USD","500.00","Mercedes-Benz of Chandler","Dealerware+ Mercedes-Benz","3/31/2025","Fleet Management"
"Invoice - 00105918","USD","900.00","Mercedes-Benz of Chandler","Dealerware+ Mercedes-Benz","3/31/2025","Telematics"
"Invoice - 00107821","USD","500.00","Mercedes-Benz of Chandler","Dealerware+ Mercedes-Benz","4/30/2025","Fleet Management"
"Invoice - 00107821","USD","945.00","Mercedes-Benz of Chandler","Dealerware+ Mercedes-Benz","4/30/2025","Telematics"
"Invoice - 00109805","USD","500.00","Mercedes-Benz of Chandler","Dealerware+ Mercedes-Benz","5/31/2025","Fleet Management"
"Invoice - 00109805","USD","990.00","Mercedes-Benz of Chandler","Dealerware+ Mercedes-Benz","5/31/2025","Telematics"
"Invoice - 00111983","USD","500.00","Mercedes-Benz of Chandler","Dealerware+ Mercedes-Benz","6/30/2025","Fleet Management"
"Invoice - 00111983","USD","930.00","Mercedes-Benz of Chandler","Dealerware+ Mercedes-Benz","6/30/2025","Telematics"
"Invoice - 00114188","USD","500.00","Mercedes-Benz of Chandler","Dealerware+ Mercedes-Benz","7/31/2025","Fleet Management"
"Invoice - 00114188","USD","900.00","Mercedes-Benz of Chandler","Dealerware+ Mercedes-Benz","7/31/2025","Telematics"
"Invoice - 00117186","USD","500.00","Mercedes-Benz of Chandler","Dealerware+ Mercedes-Benz","8/31/2025","Fleet Management"
"Invoice - 00117186","USD","915.00","Mercedes-Benz of Chandler","Dealerware+ Mercedes-Benz","8/31/2025","Telematics"
"Invoice - 00120232","USD","500.00","Mercedes-Benz of Chandler","Dealerware+ Mercedes-Benz","9/30/2025","Fleet Management"
"Invoice - 00120232","USD","945.00","Mercedes-Benz of Chandler","Dealerware+ Mercedes-Benz","9/30/2025","Telematics"
"Invoice - 00101844","USD","500.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","1/31/2025","Fleet Management"
"Invoice - 00101844","USD","1950.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","1/31/2025","Telematics"
"Invoice - 00101844","USD","4989.39","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","1/31/2025","Toll Charges Incurred"
"Invoice - 00101844","USD","1309.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","1/31/2025","Toll Management Solutions"
"Invoice - 00103873","USD","500.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","2/28/2025","Fleet Management"
"Invoice - 00103873","USD","1710.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","2/28/2025","Telematics"
"Invoice - 00103873","USD","5563.87","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","2/28/2025","Toll Charges Incurred"
"Invoice - 00103873","USD","1221.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","2/28/2025","Toll Management Solutions"
"Invoice - 00105671","USD","500.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","3/31/2025","Fleet Management"
"Invoice - 00105671","USD","1605.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","3/31/2025","Telematics"
"Invoice - 00105671","USD","8580.94","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","3/31/2025","Toll Charges Incurred"
"Invoice - 00105671","USD","1155.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","3/31/2025","Toll Management Solutions"
"Invoice - 00107581","USD","500.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","4/30/2025","Fleet Management"
"Invoice - 00107581","USD","1770.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","4/30/2025","Telematics"
"Invoice - 00107581","USD","2806.46","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","4/30/2025","Toll Charges Incurred"
"Invoice - 00107581","USD","1210.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","4/30/2025","Toll Management Solutions"
"Invoice - 00109861","USD","500.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","5/31/2025","Fleet Management"
"Invoice - 00109861","USD","1560.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","5/31/2025","Telematics"
"Invoice - 00109861","USD","7570.40","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","5/31/2025","Toll Charges Incurred"
"Invoice - 00109861","USD","1078.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","5/31/2025","Toll Management Solutions"
"Invoice - 00112038","USD","500.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","6/30/2025","Fleet Management"
"Invoice - 00112038","USD","1665.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","6/30/2025","Telematics"
"Invoice - 00112038","USD","12390.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","6/30/2025","Toll Charges Incurred"
"Invoice - 00112038","USD","1100.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","6/30/2025","Toll Management Solutions"
"Invoice - 00114244","USD","500.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","7/31/2025","Fleet Management"
"Invoice - 00114244","USD","1695.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","7/31/2025","Telematics"
"Invoice - 00114244","USD","6558.44","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","7/31/2025","Toll Charges Incurred"
"Invoice - 00114244","USD","1089.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","7/31/2025","Toll Management Solutions"
"Invoice - 00117296","USD","500.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","8/31/2025","Fleet Management"
"Invoice - 00117296","USD","1635.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","8/31/2025","Telematics"
"Invoice - 00117296","USD","5675.13","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","8/31/2025","Toll Charges Incurred"
"Invoice - 00117296","USD","1111.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","8/31/2025","Toll Management Solutions"
"Invoice - 00120341","USD","500.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","9/30/2025","Fleet Management"
"Invoice - 00120341","USD","1695.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","9/30/2025","Telematics"
"Invoice - 00120341","USD","6994.83","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","9/30/2025","Toll Charges Incurred"
"Invoice - 00120341","USD","1122.00","Mercedes-Benz of Chantilly","Dealerware+ Mercedes-Benz","9/30/2025","Toll Management Solutions"
"Invoice - 00099473","USD","20.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","1/31/2025","Connected Car Solutions"
"Invoice - 00099473","USD","500.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","1/31/2025","Fleet Management"
"Invoice - 00099473","USD","1530.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","1/31/2025","Telematics"
"Invoice - 00101007","USD","20.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","2/28/2025","Connected Car Solutions"
"Invoice - 00101007","USD","500.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","2/28/2025","Fleet Management"
"Invoice - 00101007","USD","1425.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","2/28/2025","Telematics"
"Invoice - 00103165","USD","20.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","3/31/2025","Connected Car Solutions"
"Invoice - 00103165","USD","500.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","3/31/2025","Fleet Management"
"Invoice - 00103165","USD","1485.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","3/31/2025","Telematics"
"Invoice - 00104888","USD","20.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","4/30/2025","Connected Car Solutions"
"Invoice - 00104888","USD","500.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","4/30/2025","Fleet Management"
"Invoice - 00104888","USD","1320.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","4/30/2025","Telematics"
"Invoice - 00106917","USD","20.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","5/31/2025","Connected Car Solutions"
"Invoice - 00106917","USD","500.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","5/31/2025","Fleet Management"
"Invoice - 00106917","USD","1305.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","5/31/2025","Telematics"
"Invoice - 00109143","USD","20.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","6/30/2025","Connected Car Solutions"
"Invoice - 00109143","USD","500.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","6/30/2025","Fleet Management"
"Invoice - 00109143","USD","1350.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","6/30/2025","Telematics"
"Invoice - 00111232","USD","20.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","7/31/2025","Connected Car Solutions"
"Invoice - 00111232","USD","500.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","7/31/2025","Fleet Management"
"Invoice - 00111232","USD","1290.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","7/31/2025","Telematics"
"Invoice - 00113898","USD","20.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","8/31/2025","Connected Car Solutions"
"Invoice - 00113898","USD","500.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","8/31/2025","Fleet Management"
"Invoice - 00113898","USD","1320.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","8/31/2025","Telematics"
"Invoice - 00116259","USD","20.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","9/30/2025","Connected Car Solutions"
"Invoice - 00116259","USD","500.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","9/30/2025","Fleet Management"
"Invoice - 00116259","USD","1260.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","9/30/2025","Telematics"
"Invoice - 00119119","USD","20.00","Mercedes-Benz of Fairfield","Dealerware+ Mercedes-Benz","10/31/2025","Connected Car Solutions"
"Invoice - 00101845","USD","500.00","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","1/31/2025","Fleet Management"
"Invoice - 00101845","USD","2100.00","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","1/31/2025","Telematics"
"Invoice - 00101845","USD","3581.75","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","1/31/2025","Toll Charges Incurred"
"Invoice - 00101845","USD","1199.00","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","1/31/2025","Toll Management Solutions"
"Invoice - 00103875","USD","500.00","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","2/28/2025","Fleet Management"
"Invoice - 00103875","USD","1680.00","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","2/28/2025","Telematics"
"Invoice - 00103875","USD","4210.06","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","2/28/2025","Toll Charges Incurred"
"Invoice - 00103875","USD","1144.00","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","2/28/2025","Toll Management Solutions"
"Invoice - 00105672","USD","500.00","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","3/31/2025","Fleet Management"
"Invoice - 00105672","USD","1785.00","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","3/31/2025","Telematics"
"Invoice - 00105672","USD","5205.89","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","3/31/2025","Toll Charges Incurred"
"Invoice - 00105672","USD","1188.00","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","3/31/2025","Toll Management Solutions"
"Invoice - 00107582","USD","500.00","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","4/30/2025","Fleet Management"
"Invoice - 00107582","USD","1965.00","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","4/30/2025","Telematics"
"Invoice - 00107582","USD","1534.32","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","4/30/2025","Toll Charges Incurred"
"Invoice - 00107582","USD","1188.00","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","4/30/2025","Toll Management Solutions"
"Invoice - 00109863","USD","500.00","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","5/31/2025","Fleet Management"
"Invoice - 00109863","USD","1710.00","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","5/31/2025","Telematics"
"Invoice - 00109863","USD","7777.40","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","5/31/2025","Toll Charges Incurred"
"Invoice - 00109863","USD","1177.00","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","5/31/2025","Toll Management Solutions"
"Invoice - 00112040","USD","500.00","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","6/30/2025","Fleet Management"
"Invoice - 00112040","USD","1860.00","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","6/30/2025","Telematics"
"Invoice - 00112040","USD","5454.26","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","6/30/2025","Toll Charges Incurred"
"Invoice - 00112040","USD","1177.00","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","6/30/2025","Toll Management Solutions"
"Invoice - 00114246","USD","500.00","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","7/31/2025","Fleet Management"
"Invoice - 00114246","USD","1815.00","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","7/31/2025","Telematics"
"Invoice - 00114246","USD","5405.42","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","7/31/2025","Toll Charges Incurred"
"Invoice - 00114246","USD","1133.00","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","7/31/2025","Toll Management Solutions"
"Invoice - 00117298","USD","500.00","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","8/31/2025","Fleet Management"
"Invoice - 00117298","USD","1770.00","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","8/31/2025","Telematics"
"Invoice - 00117298","USD","5667.75","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","8/31/2025","Toll Charges Incurred"
"Invoice - 00117298","USD","1188.00","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","8/31/2025","Toll Management Solutions"
"Invoice - 00120343","USD","500.00","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","9/30/2025","Fleet Management"
"Invoice - 00120343","USD","1785.00","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","9/30/2025","Telematics"
"Invoice - 00120343","USD","5534.90","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","9/30/2025","Toll Charges Incurred"
"Invoice - 00120343","USD","1166.00","Mercedes-Benz of Greenwich","Dealerware+ Mercedes-Benz","9/30/2025","Toll Management Solutions"
"Invoice - 00102122","USD","500.00","Mercedes-Benz of North Scottsdale","Dealerware+ Mercedes-Benz","1/31/2025","Fleet Management"
"Invoice - 00102122","USD","0.00","Mercedes-Benz of North Scottsdale","Dealerware+ Mercedes-Benz","1/31/2025","Scheduler"
"Invoice - 00103874","USD","500.00","Mercedes-Benz of North Scottsdale","Dealerware+ Mercedes-Benz","2/28/2025","Fleet Management"
"Invoice - 00103874","USD","0.00","Mercedes-Benz of North Scottsdale","Dealerware+ Mercedes-Benz","2/28/2025","Scheduler"
"Invoice - 00105962","USD","500.00","Mercedes-Benz of North Scottsdale","Dealerware+ Mercedes-Benz","3/31/2025","Fleet Management"
"Invoice - 00105962","USD","0.00","Mercedes-Benz of North Scottsdale","Dealerware+ Mercedes-Benz","3/31/2025","Scheduler"
"Invoice - 00107867","USD","500.00","Mercedes-Benz of North Scottsdale","Dealerware+ Mercedes-Benz","4/30/2025","Fleet Management"
"Invoice - 00107867","USD","0.00","Mercedes-Benz of North Scottsdale","Dealerware+ Mercedes-Benz","4/30/2025","Scheduler"
"Invoice - 00109862","USD","500.00","Mercedes-Benz of North Scottsdale","Dealerware+ Mercedes-Benz","5/31/2025","Fleet Management"
"Invoice - 00109862","USD","0.00","Mercedes-Benz of North Scottsdale","Dealerware+ Mercedes-Benz","5/31/2025","Scheduler"
"Invoice - 00112039","USD","500.00","Mercedes-Benz of North Scottsdale","Dealerware+ Mercedes-Benz","6/30/2025","Fleet Management"
"Invoice - 00112039","USD","0.00","Mercedes-Benz of North Scottsdale","Dealerware+ Mercedes-Benz","6/30/2025","Scheduler"
"Invoice - 00114245","USD","500.00","Mercedes-Benz of North Scottsdale","Dealerware+ Mercedes-Benz","7/31/2025","Fleet Management"
"Invoice - 00114245","USD","0.00","Mercedes-Benz of North Scottsdale","Dealerware+ Mercedes-Benz","7/31/2025","Scheduler"
"Invoice - 00117297","USD","500.00","Mercedes-Benz of North Scottsdale","Dealerware+ Mercedes-Benz","8/31/2025","Fleet Management"
"Invoice - 00117297","USD","0.00","Mercedes-Benz of North Scottsdale","Dealerware+ Mercedes-Benz","8/31/2025","Scheduler"
"Invoice - 00120342","USD","500.00","Mercedes-Benz of North Scottsdale","Dealerware+ Mercedes-Benz","9/30/2025","Fleet Management"
"Invoice - 00120342","USD","0.00","Mercedes-Benz of North Scottsdale","Dealerware+ Mercedes-Benz","9/30/2025","Scheduler"
"Invoice - 00099475","USD","40.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","1/31/2025","Connected Car Solutions"
"Invoice - 00099475","USD","500.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","1/31/2025","Fleet Management"
"Invoice - 00099475","USD","2175.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","1/31/2025","Telematics"
"Invoice - 00099475","USD","6292.02","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","1/31/2025","Toll Charges Incurred"
"Invoice - 00099475","USD","1364.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","1/31/2025","Toll Management Solutions"
"Invoice - 00101009","USD","40.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","2/28/2025","Connected Car Solutions"
"Invoice - 00101009","USD","500.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","2/28/2025","Fleet Management"
"Invoice - 00101009","USD","1785.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","2/28/2025","Telematics"
"Invoice - 00101009","USD","6832.85","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","2/28/2025","Toll Charges Incurred"
"Invoice - 00101009","USD","1309.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","2/28/2025","Toll Management Solutions"
"Invoice - 00103168","USD","40.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","3/31/2025","Connected Car Solutions"
"Invoice - 00103168","USD","500.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","3/31/2025","Fleet Management"
"Invoice - 00103168","USD","1965.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","3/31/2025","Telematics"
"Invoice - 00103168","USD","10585.88","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","3/31/2025","Toll Charges Incurred"
"Invoice - 00103168","USD","1177.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","3/31/2025","Toll Management Solutions"
"Invoice - 00104891","USD","40.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","4/30/2025","Connected Car Solutions"
"Invoice - 00104891","USD","500.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","4/30/2025","Fleet Management"
"Invoice - 00104891","USD","1560.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","4/30/2025","Telematics"
"Invoice - 00104891","USD","3084.85","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","4/30/2025","Toll Charges Incurred"
"Invoice - 00104891","USD","1155.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","4/30/2025","Toll Management Solutions"
"Invoice - 00106920","USD","40.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","5/31/2025","Connected Car Solutions"
"Invoice - 00106920","USD","500.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","5/31/2025","Fleet Management"
"Invoice - 00106920","USD","1650.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","5/31/2025","Telematics"
"Invoice - 00106920","USD","9928.10","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","5/31/2025","Toll Charges Incurred"
"Invoice - 00106920","USD","1078.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","5/31/2025","Toll Management Solutions"
"Invoice - 00109145","USD","40.00","Mercedes-Benz of Tysons Corner","Dealerware+ Mercedes-Benz","6/30/2025","Connected Car Solutions"
